ORIGINAL_VALUE	LANGUAGE	URI	START	END
Verkoper op de markt in Shanghai. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q17	266	271
Kom van porselein met rechte wand, bedekt met een geel glazuur en beschilderd in onderglazuur blauw en op het glazuur groen en zwart. De buitenzijde van de kom is bedekt met een geel glazuur met hierin uitgespaard en met ingegrifte lijnen twee parel najagende vijfklauwige draken tussen wolken; om de rand een uitgespaard, ingegrift wolkmotief in groen. Op de onderzijde het zes-karaktermerk van keizer Yongzheng in een dubbele cirkel. Porselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q317839	403	412
"Behoort tot een volledig (vermoedelijk dagelijks) kostuum, met rok en omslagdoek.
Bij Hmong / Miao worden kostuums en sieraden niet alleen beschouwd als kleding om basisbehoeften te vervullen, maar ook als dierbare kunstwerken die het denken en doen van Miao verbeelden. Ze vormen een maatstaf van de creativiteit en esthetiek van de maker.  Vanaf zes, zeven jaar beginnen meisjes met naaldwerk, weven en verven. Tijdens belangrijke dagen lijken festiviteiten op een modeshow ((Yaohua, 1987:14). Allerlei technieken worden gebruikt om kleding te versieren, in motieven die van alles kunnen reflecteren: van het dagelijkse leven tot lokale verhalen en personages. 
Zilveren sieraden dragen bij aan een edele uitstraling en schoonheid, het is de belangrijkste vorm van versiering. 
Na de oprichting van Nieuwe China in 1949, paste de Miao-mode zich ook aan door de introductie van nieuwe stoffen, chemische verfstof en naaimachines.


De Hmong, vaak beter bekend onder hun Chinese naam Miao, zijn een van de meer dan vijftig minderheidsgroepen in China. Ze wonen verspreid over zeven zuidelijke provincies en kennen een lange historie. de textiele creativiteit van Hmong is wereldberoemd. Er zijn meer dan honderd verschillende typen Hmong kostuums. ze reflecteren alle historische veranderingen, de natuurlijke omgeving, de economische standaard en reflecteren taalverschillen ((Yaohua, 1987:15-17).

Vervaardiging
Zwarte basiskatoen vermoedelijk zelf geweven, overig materiaal gekocht via handel. Kleurig zijde borduursel. Zijsluiting via drie knoopsluitingen."	nl	http://www.wikidata.org/entity/Q9053464	50	57
Fragment van een wandbespanning, beschilderd met Chinese genre-taferelen. Op het voorplan een aan een trapje aanleggende jonk met zes mannen die cadeaus aanvoeren. Daarachter een trap met kinderen en mannen met geschenken die naar een terras leidt waarop links in blauw een paviljoen met toeschouwers, terwijl rechts een vrouw en man staan te recipiëren, vergezeld door dienaressen met pajangs en lampions. Links achter een paviljoen met drie toekijkende vrouwen. Landschappelijke achtergrond met twee elkaar najagende vossen(?). Twee Chineesjes, één klauterend op een rots en de ander haasjes najagend. In het verschiet bergtoppen. In de lucht een vogel en vlinders. Oosterse textiel.	nl	http://www.wikidata.org/entity/Q12511	179	183
Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, bruin, zwart en goud. Op het plat een geschulpt cartouche met krulwerk waarin twee jongens pioentakken vasthouden die vanuit het cartouche doorlopen op de wand en rand; de rand met een band servetwerk; de achterzijde met vier bloemtakken. De schotel is gebroken geweest. Famille rose.	nl	http://www.wikidata.org/entity/Q102243227	162	169
Deze commode is belijmd met lakwerk dat van een Chinees meubel is afgehaald, wellicht een kamerscherm of kist. Het was erg moeilijk het lakwerk te buigen, zodat het op het gewelfde meubel kon worden geplakt. De commode is een voorbeeld van chinoiserie, de Europese stijl die gebruikmaakte van Chinese materialen en motieven. Het verguld bronzen beslag vertoont geen Chinese elementen.	nl	http://www.wikidata.org/entity/Q863679	240	251
Schaal van porselein gemodelleerd in de vorm van een lotus, beschilderd in onderglazuur blauw en rood. Op het plat een medaillon met het 'shou' karakter omgeven door een band met ruyi-motief; hier omheen een rand gemodelleerde bloembladeren overlopend in een tweede rand puntige bloembladeren met ruyi-motief; de bovenste rand bladeren heeft aan de buitenzijde afwisselend bloemtakken of het 'shou' of 'fu' karakter, beide staan voor geluk. Op de onderzijde een acht-karakter Hall mark 'Kangxi renzi Zhonghetang zhi'. Meerdere chips in de rand; de punten van de onderste rij bloembladeren aan de buitenzijde beschadigd. Onderglazuur blauw met koperrood.	nl	http://www.wikidata.org/entity/Q1181540	138	142
Een polychroom geglazuurde porseleinen netsuke voorstellend Gama sennin, hier staand uitgebeeld, zijn mond open en zijn vaste gezel, een pad - vrij beweegbaar - in zijn mouw. Gama sennin (Chin.: Hia-mo Sien-jen of Hamo Xienren) is een kluizenaar uit de Chinese mythologie die, met behulp van wat men 'paddenmagie' zou kunnen noemen, zijn geestelijke wezen kon uitademen. Dit verliet het lichaam dan en waarde vrij rond. Verder maakte Gama sennin pillen die een langer leven verzekerden.	nl	http://www.wikidata.org/entity/Q7328	434	438
Portret van een vriend van Dolph Kessler onder Gainsborough Bridge, op de achtergrond de rivier de Trent. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q17	338	343
"Licht- en donkerblauwe stropdas (zie M6-48) met afbindmotief (zie M6-46). Het motief bestaat uit grillige donkerblauwe vlakjes op een gemêleerde lichtblauwe achtergrond. Dit patroon wordt doorsneden door parallelle dunne lijnen, ook donkerblauw, onderlinge afstand ongeveer 3 cm. Het patroon werd met de hand ingenaaid als voor Siti (zie M6-47). Toen werd de stof in natuurlijke indigo blauw geverfd. Waarschijnlijk werden toen de draden losgemaakt en werd de stof opnieuw afgebonden op een manier vergelijkbaar met Balanji (zie M6-47) of Moti (zie M6-47) maar dan toch weer anders gezien het resultaat van de scherpe dunnen lijnen (ook in indigo). De lijnen moeten ook afgebonden zijn geweest, gezien het feit dat je hier en daar, op regelmatige afstand een heel dun lichtblauw streepje ziet op de donkerblauwe lijn hetgeen uitgespaard werd door de afbinddraad. Deze Gara werd gemaakt door Mrs. Kamara.
Patroon: Overwegend Siti (M6-47 en Gerbrands, 1987, p. 45).
Het zakje waarin de drie stropdassen (5495- 27 t/m 29) is van Blue Diamond, hetgeen het merk is van de uit China geïmporteerde T-shirts waarvan ook een aantal in de collectie zijn opgenomen. Er wordt in Sierra Leone vrij veel stof uit China geïmporteerd met name sinds de Chinezen het voetbalstadion gebouwd hebben in ruil waarvoor Sierra Leone heeft toegezegd een bepaalde hoeveelheid textiel uit China te betrekken."	nl	http://www.wikidata.org/entity/Q1044	1296	1308
Het wapen is dat van de familie Valckenier. Het bord was onderdeel van een serie die is besteld door gouverneur Adriaan Valckenier. De stad rechts zou het Duitse Kleef kunnen zijn, waar een ver familielid van Adriaan woonde. Misschien toont een van de andere stadsgezichten het gouverneurshuis in Batavia.	nl	http://www.wikidata.org/entity/Q2105956	112	130
Russen, Engelsen, Hollanders, Amerikanen, Fransen en een Chinese man, vermaken zich in het gezelschap van Japanse courtisanes in een Japans theehuis. De waaiers op het kamerscherm op de achtergrond, geven aan dat ze zich in de 'Waaierkamer', op de tweede verdieping van het Gankiro theehuis bevinden. (Yokohama-e triptiek).	nl	http://www.wikidata.org/entity/Q1072166	140	148
Zeilschip The White Pageant. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q170483	0	9
Schotel van porselein, beschilderd op het glazuur in blauw, rood, geel, zwart en goud. Op de voorzijde een voorstelling van de walvisjacht met een sloep met drie man, waarvan één vuurt op een ijsbeer; daarachter twee sloepen met bemanning, die twee walvissen geharpoeneerd hebben, tussen ijsbergen; op de achtergrond een groot schip, links de boeg van een schip achter een ijsberg, rechts het achtersteven van een ander schip met rood-wit-blauwe vlag. Woelige, grijze zee een witte lucht met vogels. Een barst in de rand. In Europa gedecoreerd.	nl	http://www.wikidata.org/entity/Q8441	162	165
Fragmente bizarre  zijde. Fond van satijn in groene en beige strepen, waarop een een patroon van bladeren, een parasol, Chinese architectuur met een pagoda-vormig gebouw met een poort waarin een leeuw.  (Patroon identiek aan BK-BR-416-A)	nl	http://www.wikidata.org/entity/Q53060	178	183
Het vertrek vanaf the Empress of India voor de kust van Vancouver. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q24639	56	65
Keizer Chongzhen van China doodt zijn eigen dochter en hangt zichzelf op in de tuin (links).	nl	http://www.wikidata.org/entity/Q148	21	26
Een rocaille ornament met de serietitel als fantasie koffie- en theehuis met vier figuren. Links rookt een jongen met hoed een pijp en staat een jongen in Chinese kleding naast een baal thee. In het midden staan een man en een vrouw met een koffiekan. Links achter de voorstelling een doorkijk naar het volgende blad uit de serie.	nl	http://www.wikidata.org/entity/Q6097	186	190
Gezicht op een deel van het keizerlijk zomerpaleis, op een eiland in een rivier of meer omgeven door heuvels, in Chengde (Jehol) te China. In de 18e eeuw lieten de keizers van de vroege Qing-dynastie een toevluchtsoord in de bergen bouwen, omringd door muren. Het werd voorzien van parken met meertjes, pagodes en paleizen.	nl	http://www.wikidata.org/entity/Q4132	39	50
Schotel van porselein met de wand gemodelleerd in getordeerde vakken, beschilderd in onderglazuur blauw. Op het plat een feng huang tussen gestileerde bloemtakken; de binnen- en buitenzijde van de gemodelleerde vakken op de wand met een bloemtak. Gemerkt op de onderzijde met een artemisiablad. Blauw-wit.	nl	http://www.wikidata.org/entity/Q527525	121	131
Kom met deksel en onderschotel van porselein met halve bloemvormige oren en bloemvormige knop in biscuit, beschilderd in onderglazuur blauw. Op de kom een doorlopende voorstelling van een omheind terras met twee maal twee Chinese dames (lange lijzen), palmboom en bananenplant; de deksel met dezelfde decoratie, nu een van de dames met waaier; de schotel met dezelfde decoratie, nu vier palmbomen en twee bananenplanten; op de achterzijde drie perziktakken. Op de onderzijde van de kom en de schotel gemerkt met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Oren en knop later in Europa verzilverd. Een barst in de rand van de kom. Blauw-wit.	nl	http://www.wikidata.org/entity/Q17790	544	550
Ontvangstceremonie bij de Chinezen. Een Chinese gast is in een jonk of zeilschip naar de plek van bestemming gebracht en wordt in een draagstoel verder vervoerd. Muziekspelers verzorgen het onthaal. Linksboven een feestmaal en een toneelvoorstelling. Met een legenda in het Nederlands en het Frans. De prent maakt deel uit van een album.	nl	http://www.wikidata.org/entity/Q6501380	26	34
Flesvormige vaas van porselein met een bolvormig lichaam en iets uitlopende, lange nek, beschilderd in onderglazuur blauw. Het lichaam en het onderste deel van de nek zijn bedekt met doorlopende lotusranken en bladeren. Daarboven een decoratieve band en een band met puntige bladmotieven. Op de voet en de rand een decoratieve band. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Jiajing in een dubbele cirkel. Blauw-wit.	nl	http://www.wikidata.org/entity/Q268218	387	393
Kom van porselein met een spreidende rand, beschilderd in onderglazuur blauw. Op de buitenwand twee cartouches met een tafereel: een Chinese dame (lange lijs) met een waaier en een heer op een omheind terras bij een paviljoen; twee heren, één zittend op een kruk, op een omheind terras voor een kamerscherm met een waterlandschap. Op de bodem drie spelende jongens (zotjes) met een bal in een landschap. De binnen- en buitenzijde van de rand met pruimenbloesem op een achtergrond van 'crackled ice'. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Blauw-wit.	nl	http://www.wikidata.org/entity/Q17790	561	567
Gezicht op 5th Avenue in New York. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q60	25	33
Bierpul van porselein, met een kogelvormig lichaam en c-vormig oor. Op de buik een doorlopend landschap met twee paar figuren met een waaier, met daarnaast nog drie figuren onder een parasol bij bloeiende planten en rotsen. De rand met een brede band servetwerk. Op het oor een decoratief patroon; een gat bovenin het oor voor een ontbrekend montuur. De decoratie is in navolging van het Chinese overgangsporselein. Blauw-wit.	nl	http://www.wikidata.org/entity/Q193220	134	140
Kom van porselein met een spreidende rand, beschilderd in onderglazuur blauw. De buitenwand is verdeeld in vier vakken met in twee personen in een interieur: twee Chinese dames (lange lijzen) met een man in een ruimte en twee Chinese heren zittend in een ruimte, één met een waaier. Hiertussen bomen bij een rots (bananenplant, pijnboom). Op de bodem drie spelende jongens (zotjes) in een landschap. De binnen- en buitenrand met servetwerk onderbroken door cartouches. Aan de binnenzijde gevuld met perziktakken, de buitenzijde met geluksvoorwerpen (wiel, parasol, schelp). Gemerkt op de onderzijde met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Blauw-wit.	nl	http://www.wikidata.org/entity/Q102243227	365	372
Zaal gezien in zuidoostelijke richting. Links is nog net de doorgang naar zaal 344 zichtbaar, tussen de wandtapijten de trap naar de bovenliggende verdieping. Tegen de muren Chinese coromandellakschermen uit de 17e eeuw die tot betimmering zijn verwerkt.	nl	http://www.wikidata.org/entity/Q12511	120	124
Eivormige dekselpot van porselein met een geribde wand, beschilderd in onderglazuur blauw. Op de wand een brede, geribde band met daarin uitgespaard vier medaillons met taferelen: twee dames (lange lijzen) op een terras aan een tafel 'go' spelend; twee dames, waarvan één met een bloempot, en een jongen (zotje) in een interieur met een qin op een tafel; twee dames op een terras, één staand met een waaier, de ander zittend aan een tafel waarop een boek ligt; twee dames op een terras, één dansend, de ander kijkt toe zittend naast een tafel waarop een boek ligt. Op de schouder een band met bloemtakken (prunus, pioen). Rond de voet een band met bloeiende planten (pauwlonia, orchidee, pioen, perzik, prunus, prachtanjer). Op de deksel een tafereel van drie Chinese mannen op een terras met een bediende die één van hen een kom aanbiedt. Op de rand bloemtakken. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Chenghua in een dubbele cirkel. Lijmresten op de onderzijde. Blauw-wit.	nl	http://www.wikidata.org/entity/Q9991	925	933
Beeld van porselein van een staande man en vrouw op een voetstuk, beschilderd op biscuit in blauw, rood, celadongroen en zwart. De twee staan naast elkaar op het voetstuk. De vrouw heeft een waaier in haar rechterhand, de man heeft een object in zijn rechterhand en draagt een hoofddeksel. Hoofden, handen en voeten zijn ongeglazuurd; de punt van de damesschoen ontbreekt. Oud label op de onderzijde met 'A.J. Spijer & Zoon Antiquaires Amsterdam'. Email sur biscuit.	nl	http://www.wikidata.org/entity/Q467	175	180
Losgemaakte kokerrokmet paars en bruin-groen op een grijze (olijfgroen) en lichtgroene achtergrond, met motieven in Europese stijl: bloemboeketten (buketan).  Boeketten zijn oorspronkelijke echt Europese motieven, maar werden snel populair onder Indo-Chinezen, vooral na hun wettelijke gelijkstelling in 1920 aan de (Indo-)Europeanen, als statussymbool (Heringa, 1996). Boven de boeketten vliegen nog Chinese vlinders en vogels. De badan ('lichaam') bevat driemaal het buket van de kepala ('hoofd') van de sarung. De verzamelaar geeft aan dat de kleurgen vervaagd zijn. De doek is gemaakt door (Indo-)Chinezen en was bestemd voor de Chinese markt.	nl	http://www.wikidata.org/entity/Q132510	641	646
Het huis is afkomstig uit een graf uit de eerste eeuw voor Christus.	nl	http://www.wikidata.org/entity/Q173387	30	34
Bekervaas van porselein met een geribde ringvormige verdikking, beschilderd in onderglazuur blauw. Op de verdikking drie medaillons met een Chinese dame (lange lijzen) bij een bloeiende pioen in een omheinde tuin. Hieronder een band met pioentakken. Boven de verdikking tweemaal twee dames met een blad in de hand, gescheiden door een bloempot. Op de rand een meander-patroon. Gemerkt op de onderzijde met het vier-karaktermerk van keizer Chenghua. Blauw-wit.	nl	http://www.wikidata.org/entity/Q1107656	208	212
"Behoort tot een volledig (vermoedelijk dagelijks) kostuum, met rok en omslagdoek.

Bij Hmong / Miao worden kostuums en sieraden niet alleen beschouwd als kleding om basisbehoeften te vervullen, maar ook als dierbare kunstwerken die het denken en doen van Miao verbeelden. Ze vormen een maatstaf van de creativiteit en esthetiek van de maker.  Vanaf zes, zeven jaar beginnen meisjes met naaldwerk, weven en verven. Tijdens belangrijke dagen lijken festiviteiten op een modeshow ((Yaohua, 1987:14). Allerlei technieken worden gebruikt om kleding te versieren, in motieven die van alles kunnen reflecteren: van het dagelijkse leven tot lokale verhalen en personages. 
Zilveren sieraden dragen bij aan een edele uitstraling en schoonheid, het is de belangrijkste vorm van versiering. 

Vroeger maakten meisjes met hulp van familie hun kleding zelf. Ze droegen deze tijdens festivals waar ze jongens konden ontmoeten en mogelijk huwelijkspartners. Meerdere sets werden over elkaar gedragen met vele zilveren sieraden om de welvaart te tonen. In het armere westen, werd dit vooral gedaan via het kapsel. Tegenwoordig worden goedkope koper- en nikkellegeringen gebruikt voor kronen en andere sieraden. Dagelijkse kleding was niet zo versierd als festivalkleding, die ook fungeerde als trouwkleding (id.). 

Na de oprichting van het Nieuwe China in 1949, paste de Miao-mode zich ook aan door de introductie van nieuwe stoffen, chemische verfstof en naaimachines. Sinds eind 20ste eeuw zette de regering etnisch toerisme op, om armoede te bestrijden, wat aanvankelijk resulteerde in een oplevind van traditionele kleding, maar later ontwikkelde tot meer opvallende en slechter gemaakte kleding (Corrigan noemt deze 'stage costumes', in Vollmer 2010:189). In het zuidwesten dragen jongeren broeken met blouses en t-shirts, sommige met het traditionele jasje erover (id. 190).
Sinds de meest recente eeuwwisseling, is Miao kleding erg veranderd. Arbeid werd vrijer in China, en Miao meisjes kunnen naar school en leren schrijven en Chinees te spreken, ze blijven in steden wonen. Ze leren niet langer de textiele ambachten van hun geboortegrond. Ook oudere vrouwen hebben geen tijd meer voor textiel, ze moeten het land bewerken en op hun kleinkinderen passen. Via televisie en internet komen andere kledingstijlen binnen die populair worden, wat ten koste van de lokale kleding zal gaan (Corrigan, 2010, 194). 


De Hmong, vaak beter bekend onder hun Chinese naam Miao, zijn een van de meer dan vijftig minderheidsgroepen in China. In 1954 werden de Miao een van de officieel erkende minzu, of minderheden, waardoor hun tradities en geloof erkend werden (Corrigan, in Vollmer, 2010:187).Ze wonen verspreid over zeven zuidelijke provincies van China en in landen daarbuiten en kennen een lange historie. De textiele creativiteit van Hmong is wereldberoemd. Er zijn meer dan honderd verschillende typen Hmong kostuums, die alle historische veranderingen reflecteren, de natuurlijke omgeving, de economische standaard en taalverschillen ((Yaohua, 1987:15-17).  Bijvoorbeeld tijdens de Culturele Revolutie (1966-1976), werden lokale kleding- en haarstijlen verbannen door de centrale regering. Na de dood van Mao kwam daar weer meer vrijheid in. Festivals werden weer georganiseerd waar vrouwen hun mooiste kleding en juwelen droegen. Mannen bleven hoofdzakelijk Chinese of westerse kleding dragen (Corrigan, in Vollmer, 2010:189). 
De patronen en (borduur)motieven die gebruikt worden in Miao kleding zijn een unieke vastlegging van lokale geschiedenis en cultureel erfgoed (mythen, legendes en belangrijke migratieverhalen); Miao kennen zelf geen schriftelijke taal.

Vervaardiging
Machinaal geweven katoen, van Chinezen gekocht door Miao. De grauwwitte katoenen voering lijkt zelf geweven. Overig gebruikt materiaal is zijde, in gekleurde borduursel. Mogelijk is de blauwe kleur verkregen met plantaardige indigo, mogelijk is het een synthetische kleurstof. Zuidwest China is een van de meest actieve indigoverf regio's. De indigopasta (bestaande uit meerdere planten) wordt vermengd met loogwater (alkaline water), rijstwijn en andere, geheime ingredienten. Dit mengsel blijft tot een jaar goed. De in het verfbad gedipte kleding wordt in de open lucht gedroogd waardoor de kleur oxideert. 
Stof met sterke glans wordt geprefereerd. (Corrigan, in Vollmer, 2010:192)."	nl	http://www.wikidata.org/entity/Q3914	1992	1998
Deksel van dekselpot van porselein met balustervormig lichaam en geribde wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op de wand cartouches tegen een veelgekleurde achtergrond van verticale banden (harlekijn-patroon); twee cartouches in de vorm van open rollen met een dame (lange lijs) met jongen (zotje) in een omheinde tuin met bloeiende planten, daaronder twee bladvormige cartouches met pioentak en vlinder, aan weerszijden van de grote vakken een kleiner granaatappel- en vingercitroenvormig vak met gelukssymbolen; op de nek een band met bloemranken. De deksel met dezelfde decoratie. Op de onderzijde een oud label met 'S.K. 21'. Deksel is gerestaureerd. Behorend bij een vijfdelig kaststel. Famille rose.	nl	http://www.wikidata.org/entity/Q3010	336	342
In de tweede vitrine van links een Chinese wijnbeker van brons uit de 13e-11e eeuw v. Chr.. In de vitrine rechts staan vijf beschilderde Chinese graffiguren van grijs aardewerk uit de 5e-6e eeuw n. Chr., daaronder rechts twee graffiguren, eveneens Chinees uit de 5e-6e eeuw n. Chr..	nl	http://www.wikidata.org/entity/Q1377111	167	176
Plat bord van porselein met korte wand en platte rand, beschilderd in onderglazuur blauw. Op het plat een perziktak in een gemodelleerd medaillon waarnaast twee Chinese dames (lange lijzen) onder een prunustak en boven rotsen met planten; de rand met decoratief patroon met halve bloemen en granaatappels in reserve; de achterzijde met drie bloemtakken. Gemerkt op de onderzijde met het zes-karaktermerk van van keizer Kangxi in een dubbele cirkel. Een barst in de rand; enkele chips in de rand. Blauw-wit.	nl	http://www.wikidata.org/entity/Q268218	412	418
Fragment van een wandbespanning met Chinese genre-taferelen. Op de voorgrond een jank met bemanning. Op de rotsachtige oever vier mannen en twee jongens, naar links gaande, gekleed in donker overgewaad en kegelvormige witte hoed met rode kwast en gevolgd door vier mannen waarvan twee te paard. Op het middenplan een terras met rode galerij, waarin vrouwen met bazuinen en lampions naar links gaan, gevolgd door vrouwen en kinderen met pajengs en muziekinstrumenten. Over een muur kijken drie Chineesjes. Achtergrond met bloeiende struiken en met rotsen, waarop links een kijlin met dondermotieven, rechts wordt een karbouw voortgedreven en spelen kinderen met een bal (egel ?). Verschiet met bergtoppen en huizen. In de lucht een vogel.	nl	http://www.wikidata.org/entity/Q2897058	119	124
Kop en schotel van porselein, beschilderd in onderglazuur blauw. Op de wand van de kop een zittende dame (lange lijs) en dansende jongen (zotje) bij een begroeide rots; op de bodem een gelukssymbool (schelp); op de binnenrand zes kostbaarheden (artemisiablad, ruit, rol, parel, boeken, open ruit). Op het plat van de schotel een zittende dame en een dansende jongen in een omheinde tuin met rotsen en een boom; de rand met kostbaarheden (rol, parel, ruit, artemisiablad, hoorn) en een taoïstisch symbool (castagnetten); de achterzijde met gelukssymbolen (parel, ruit). Kop gemerkt op de onderzijde met het zes-karaktermerk van keizer Xuande in een dubbele cirkel; schotel gemerkt op de onderzijde met het vier-karaktermerk van keizer Chenghua. Blauw-wit.	nl	http://www.wikidata.org/entity/Q9977	634	640
Landschap met een Chinese vrouw en man die elkaar begroeten en met elkaar op weg gaan. Prent maakt deel uit van een album.	nl	http://www.wikidata.org/entity/Q8441	35	38
Wierookhouder van porselein op voetstuk, beschilderd op biscuit in groen, geel en aubergine. Voor de platte, rechthoekige houder twee rijen van drie personen, een rij op een verhoging, voor een scherm of interieur. De onderste rij met drie heren, de bovenste met een tafel waarachter een heer, aan weerszijden van de tafel twee zittende heren met hun hand op hun riem. Oud label op de onderzijde met 'Royal Academy of Arts, London/ International exhibition of Chinese Art, 1935-36/ Ser. Nos. 1066/ Owner Rijksmuseum Amsterdam'. Houder is gebroken geweest. Email sur biscuit.	nl	http://www.wikidata.org/entity/Q270920	401	422
Schotel van rood steengoed. Op het plat een decoratie in reliëf met vier grote karakters tegen een grond van een geometrisch patroon, in het centrum een gedrukt zegelmerk. Yixing.	nl	http://www.wikidata.org/entity/Q1015788	172	178
Grote vaas van porselein met een enigszins bol lichaam, lange, trompetvormige hals en omgeslagen, gelobde rand. Berschilderd op het glazuur in blauw, rood, groen, geel, aubergine, zwart en goud. Op de wand een doorlopend landschap met verschillende personen: een uitbeelding van 'de drie gecombineerde religies' met drie figuren om een grote vaas, één heeft een kom in zijn hand, de ander maakt een afwerend gebaar, hiernaast een bediende met een kom. De andere zijde van de vaas met Zhang Guolao, een van de Acht Onsterfelijken, met naast hem een dame op zijn ezel; achter hen een man met boeken, rollen en een zwaard aan een stok op zijn schouders. Op de hals twee scènes: drie jongens spelend met Budai en een van de Acht Onsterfelijken Lie Tieguai met een bediende; hiertussen tweemaal een gemodelleerde shishi (leeuwhond) met een jong. De schouder met een band met bloemranken op rood kikkerdril onderbroken door gelobde cartouches met geluksvoorwerpen. Op de band viermaal een gemodelleerde, hoornloze draak (chilong). Rond de voet een decoratieve band; op de binnenrand driemaal een lotustak. De voorstelling is gespiegeld ten opzichte van AK-VBR-491. Famille verte.	nl	http://www.wikidata.org/entity/Q8441	582	585
Ovale schaal van porselein met geribde wand en geschulpte rand, beschilderd op het glazuur in rood en goud. Op het plat het wapen van de Vereinigte Königlich-Preussische Bengalische Companie (zu) Emden met twee gekruiste ankers; het helmteken is een gekroonde arend met twee zwaarden in zijn klauwen. Het wapen wordt geflankeerd door twee halfnaakte mannen met vaandels met een incriptie; onder het wapen een banderol met een inscriptie. Het inscriptie leest 'TURBOR HINC COPIA RERUM NON NISI EIANTE NUMINE'. Onder het wapen een cartouche met het monogram 'VKPBCE'. De binnenwand met een doorlopende bladrank. Wapenporselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q2092297	260	265
Kop en schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op de voorzijde van de schotel een Chinese jonk met bemanning op de golven, daarboven het wapen van Amsterdam. De kop met dezelfde decoratie. Wapenporselein.	nl	http://www.wikidata.org/entity/Q727	207	216
Schade door de aardbeving in San Francisco. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q62	29	42
Fragmente bizarre  zijde. Fond van satijn in groene en beige strepen, waarop een een patroon van bladeren, een parasol, Chinese architectuur met een pagoda-vormig gebouw met een poort waarin een leeuw.  (Patroon identiek aan BK-BR-416-A)	nl	http://www.wikidata.org/entity/Q2326031	204	211
Vazen van Meissen-porselein werden vaak in sets verkocht en opgesteld op schoorsteenmantels of meubels. Deze drie vazen maakten oorspronkelijk deel uit van een set van vijf of meer. Het porselein is beschilderd met Chinese figuren in landschappen, in de stijl van Johann Gregorius Höroldt, de belangrijkste schilder die in Meissen werkte.	nl	http://www.wikidata.org/entity/Q8738	323	330
Een Chinese boekhandelaar zit op een kist naast zijn uitgestalde boeken, in zijn ene hand een pijp, in de andere een boek. Met uitleg van de prent in het Duits.	nl	http://www.wikidata.org/entity/Q366134	37	41
Kandelaar van faience met een chinoiserie decoratie geïnspireerd op het Chinese overgangs porselein en met pseudo Chinese karakters.	nl	http://www.wikidata.org/entity/Q863679	30	41
Schotel van steengoed met een platte rand, bedekt met een groen, gecraqueleerd glazuur. Op het plat een vier-klauwige draak in reliëf. De binnenwand met een doorlopende ingegrifte bloemrank. De buitenzijde van de wand is geribd. De rand is gerestaureerd. Celadon (Longquan).	nl	http://www.wikidata.org/entity/Q1054559	255	262
Plaat met geschulpte rand van faïence, in blauw beschilderd met twee vrouwen met kinderen en een bloemenvaas, in Chinese trant.	nl	http://www.wikidata.org/entity/Q102241987	69	76
