ORIGINAL_VALUE	LANGUAGE	URI	START	END
"Sobre fondo crema, diseño de greca con dragones acuáticos y lingotes chinos (sycee) en un motivo que se repite a lo largo de toda la lámina.  
Animal fantástico originario de China, el dragón oriental (en japonés tatsu, ryuu o ryoo) está extendido por toda Asia como protector de la Ley budista al menos desde el siglo IX y también como portador de buena suerte y riquezas. En China fue emblema de la Casa Imperial. En principio se asocia al este, a las nubes y al agua en general, aunque existen muchos tipos diferentes de dragones. Además de relacionarse con el budismo, aparece en el taoísmo, que hace de los dragones vehículo de los Inmortales. Se suele decir que los dragones chinos tienen cuatro dedos en cada garra (los imperiales cinco) y los japoneses tres. En este diseño ciertamente tienen tres.  
Los lingotes chinos conocido como sycee o yuan bao son una forma de dinero antiquísima, que ya estaba en uso en la dinastía Song y que se siguió empleando hasta la revolución comunista. Los sycee no estaban estandarizados por el Estado, por lo que había variedad de peso. En su larga historia tuvieron también distintas formas. Muchos recordaban el aspecto de un barco o de una suela; debido a ello se los conoce también como dinero zapato. El valor simbólico de los sycee ha pervivido hasta hoy, y no es raro en China ver su iconografía, o incluso reproducciones metálicas reales, en momentos auspiciosos, como el Año Nuevo.  
Este diseño resulta muy interesante; su aspecto remite al modernismo occidental, que a su vez toma muchos elementos del arte oriental, y en particular del japonés.   
Así, se trataría de un viaje de ida y vuelta de la iconografía japonesa a través de una corriente estilística no japonesa, pero inspirada en lo japonés  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q7462	924	937
"Dos grandes peonías, la superior en colores verde claro y blanco desvaneciendose el dibujo hacia el exterior, la inferior en tonos que se degradan de un rosa intenso a rosa muy claro. Pequeñas hojas verdes desdibujadas alrededor. En el margen superior derecho una cartela vertical con ideogramas.  
Las flores rojas de la peonía, que tan populares se hicieron en España a través de los mantones de Manila, llegaron al imaginario japonés desde China mucho tiempo antes, en el siglo VIII. Símbolo de buena suerte y prosperidad, pronto se convirtieron en una de las flores favoritas de los pintores y de los artesanos textiles  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q148	443	448
"Contiene: Rengyoo = Campanita china (Forsythia suspensa); Yanagi = Sauce; Enzan Kage = Reflejos de monatañas lejanas.  
Figura superior izquierda: Sobre fondo marrón chocolate, líneas verticales en verde y marrón más claro, algunas con salpicados laterales en amarillo calro a modo de flores de forsitia.  
Figura superior derecha: sobre fondo verde claro, líneas verticales en rosa rojo, verde más oscuro y marrón verdoso.  
Figura inferior: sobre fondo rojo vino, bandas horizontales de montañas verdes y velas blancas de barcos reflejadas en el agua, representada por líneas blancas.  
  
La Forsythia suspensa es, junto a la viridissima, la base de todas las especies híbridas actuales de forsitias. Fueron las primeras especies lllevadas a Occidente; la Forsythia suspensa fue la primera en ser descrita por un occidental, Carl Peter Thunberg, que la vio en un jardín japonés y la incluyó como una especie de lila en su Flora Japonica del año 1784.   
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q1334300	2095	2101
"Dibujo de un figurín pintado al  gouache de la firma de Alta Costura Pedro Rodríguez. Lleva grapado un trozo de papel grapado en el que, mecanografiado, se señala que partes tiene el conjunto y los materiales y colores en los que habría que confeccionar.  
Este vestido fue diseñado en exclusiva por Pedro Rodriguez para los almacenes `Franklin Simon´ de Nueva York. Formaba parte de una colección que estos almacenes solicitaron al modisto de trajes de noche inspirados en retratos del Museo del Prado, en este caso, `Ana de Austria´ de Velázquez. Estos almacenes neoyorkinos se fundaron en 1902  y más que unos almacenes convencionales, eran un conjunto de tiendas agrupadas especializadas cada una en un tipo de mercancia diferente. La tienda principal especializada en moda femenina estaba en la 5ª Avenida. En el periódico New York Times del 25 de octubre de 1953, aparece un anuncio a toda página de estos modelos con sus figurines.   
El dibujante  de esta colección fue Ramón Gullón que comienza su carrera en la prensa francesa donde dibuja los modelos de modistos como Lanvin, Schiapparelli o Dior para revistas femeninas. Madame Rochas lo contrata como dibujante de su casa y Gullón hace las colecciones de 1948 a 1950. En esta época conoce a Pedro Rodríguez en Venecia que le contrata para su casa de Madrid. Desde 1951 a 1953 trabaja para  Pedro Rodríguez en doce colecciones entre ellas,  los 150 diseños del `Baile del siglo´ organizado por el Marqués de Cuevas en Biarriz con modelos inspirados en el siglo XVIII. Después se traslada a Nueva York donde ya presenta sus propias colecciones. A finales de los años 50 se instala en Madrid como modisto."	es	http://www.wikidata.org/entity/Q160112	487	502
"Superposición de elementos rectangulares de fondo rojo, azul o crema, con representaciones de diversos elementos. De arriba a abajo y de izquierda a derecha aparecen: un animal cuadrúpedo hecho de cuerda, un amuleto monetiforme con caballo inspirado en diseños de la dinastía Song, una hoja y baya blanca con una zona roja, una cabra, una serpiente de origami que pende de una cuerda, formas redondeadas, tal vez de animales, huevos sobre un enrejado verde, un tigre, y un dragón y dos conejos.  
  
Los amuletos monetiformes tienen la misma forma redonda con agujero central de las monedas orientales, aunque no presentan las mismas inscripciones que las monedas, sino una serie de imágenes y breves textos de buen augurio. El que aparece aquí no es invenciones del diseñador japonés del libro sino la reproducción de un amuletos real, una pieza china fabricada en la dinastía Song (960-1279). Prácticamente todas las monedas de bronce antiguas del Extremo Oriente, incluidas las japonesas, siguieron un modelo chino, atribuido al tiempo de Qin Shi Huang, el primer Emperador Qin (221-207 a. C.) Se trataba de las monedas banliang, piezas redondas, con un agujero cuadrado central y dos ideogramas escritos en su superficie. Este modelo combinaba la forma redonda y la cuadrada, o lo que es lo mismo, el Cielo y la Tierra; por eso resultaba tan adecuado además para realizar amuletos. De hecho, su morfología se mantuvo con escasa variación durante los siguientes dos mil años, y aún se utiliza en la actualidad tanto en China como en el Japón para fabricar talismanes no muy distintos al que vemos en este diseño.   
Tanto el caballo como la cabra, el tigere, el dragón, el conejo y la serpiente son animales del zodíaco chino, usado también en el Japón.   
La serpiente de papel del siseño recuerda a las franjas sagradas shide que cuelgan de las cuerdas sagradas shimenawa; también puede ser que remita a un juego de palabras: la palabra japonesa habitual para serpiente es ebi, pero en poesía suele emplearse el término kuchinawa, cuerda deteriorada.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q7192	1042	1055
"Dibujo de un figurín pintado a tinta china en blanco y negro de la firma de Alta Costura Pedro Rodríguez.  
Se trata del modelo nº 77 de la colección otoño-invierno 1953-54 que en las fotografías publicitarias se describe: ` Traje de seda gris bordado de terciopelo´. Este tipo de figurines de gran formato se utilizaban para adornar las paredes de las sedes de la firma y de esta forma, hacer una primera presentación a las clientas de las líneas de cada temporada. Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q5720	491	499
"Contiene: Takishima = Cascada a rayas; Kanton = Cantón (diseño exótico); Misuji = Tres líneas; Kasane Benkei = Doble cuadrícula Benkei  
Fig. superior izquierda: rectángulo vertical de color azul claro, sobre el que se dispone un rayado de dos líneas paralelas     de color azul oscuro, siete finas líneas amarillas, tres de color azul oscuro (la central es más gruesa), siete finas líneas amarillas, y dos paralelas de color azul oscuro.  
Fig. superior derecha: rectángulo vertical de color ocre, sobre el que se dispone una cuadrícula formada por líneas verdes horizontales y por paralelas en color negro y violeta.        Fig. intermedia: rectángulo horizontal conformado por una gruesa línea central en negro, y con otras más finas a ambos lados, en color verde, amarillo, marrón y violeta.          
Fig. inferior: rectángulo de color verde, sobre el que se dispone una doble cuadrícula formada por líneas de color negro, marrón oscuro y caqui, y otra que parece superponerse, de líneas paralelas en color blanco y amarillo  
  
Los motivos Kanton (Cantón) toman el nombre de esta famosa ciudad china (hoy transcrita habitualmente como Guangzhou) para dar idea de exotismo y calidad de tejido.  
  
El motivo de cuadrícula se asocia con el héroe Musashibo Benkei (1155-1189), un monje guerrero al servicio del shogun Minamoto no Yoshitsune, paradigma de fuerza y fidelidad a su señor.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros   
de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q1334300	2534	2540
Caja rectangular de abanico lacada con apertura superior mediante dos bisagras y un cierre central metálico. Decorada en los laterales a base de tallos y flores dorados y en la tapa con una escena de jardín en la que las figuras, dibujadas al estilo oriental tradicional, representan a un sirviente varón que porta una bandeja con un objeto ovoide y una mujer portadora de un abanico que espera sentada junto a una mesa baja. En el interior, forrado en tela, el hueco para el abanico. En el interior de la tapa además, en tinta un kanji. Producto de China para la exportación.	es	http://www.wikidata.org/entity/Q1107656	200	206
"Dibujo de un figurín femenino pintado a tinta china sobre un papel charol en color plata de la firma de Alta Costura Pedro Rodríguez.  
En las colecciones de 1960 se lanza la línea ` Banana ´ que se caracteriza por unos trajes con unas chaquetas abombadas en la espalda. Este es el modelo nº 614 de la temporada otoño-invierno 1960-61. Este tipo de figurines de gran formato se utilizaban para adornar las paredes de las sedes de la firma y de esta forma, hacer una primera presentación a las clientas de las líneas de cada temporada.   
Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q5720	562	570
"Dibujo de un figurín femenino pintado a tinta china de la firma de Alta Costura Pedro Rodríguez.  
Este vestido fue diseñado en exclusiva por Pedro Rodriguez para los almacenes `Franklin Simon´ de Nueva York. Formaba parte de una colección llamada `Spanish Renaisance Collection´ que estos almacenes solicitaron al modisto. Era una colección de trajes de noche inspirados en retratos del Museo del Prado, en este caso se inspira en la obra de Andrea Procaccini, El cardenal Borja. Estos almacenes neoyorkinos se fundaron en 1902  y más que unos almacenes convencionales, eran un conjunto de tiendas agrupadas especializadas cada una en un tipo de mercancia diferente. La tienda principal especializada en moda femenina estaba en la 5ª Avenida. En el periódico New York Times del 25 de octubre de 1953, aparece un anuncio a toda página de estos modelos con sus figurines y sus precios. El vestido tenía un precio de 145 dólares y la capa 195 dólares.  
Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q10333	976	984
Dibujo de una mujer de frente que viste un traje de gala en tonos grisáceos, largo hasta los pies ceñido totalmente al cuerpo. La parte de falda es ajustada a las piernas y lisa dejándose ver una pequeña parte de una cola discreta y la parte del cuerpo se ciñe frunciéndose la propia tela en la cadera y en el pecho cuyo escote se abre en forma de corazón. Las mangas del traje son largas en el mismo tono del vestido pero en las terminaciones se han diseñado unos volantes muy exagerados en varias capas de color negro. La modelo luce un recogido en el pelo.	es	http://www.wikidata.org/entity/Q9053464	372	377
"Dibujo abocetado de un figurín femenino a tinta china de la firma de Alta Costura Pedro Rodríguez.  
Este tipo de figurines de gran formato se utilizaban para adornar las paredes de las sedes de la firma y de esta forma, hacer una primera presentación a las clientas de las líneas de cada temporada. Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q5720	324	332
"Lámina dividida en dos escenas dispuestas horizontalmente. En la imagem superior se disponen de forma irregular representaciones de pinos sobre un fondo violeta. En cada uno de ellos representaciones de setas mannen take Se alternan los colores verde y blanco, para la parte exterior de los pinos y marron, rojo y azul para la interior, con variedad de formas geométricas. Sobre toda la escena aparecen copos de nieve de distinto tamaño.  
En la lámina inferior, sobre un fondo azul claro  se representan líneas onduladas simulando olas y sobre éstas aparecen unas formas irregulares en color blanco con figuras geométricas negras en su interior dispuestas de forma irregular.  
  
Los pinos, símbolos del invierno, se asocian a conceptos de amor, fidelidad y longevidad. Son célebres los pinos de Suminoe y Takasago, un matrimonio de árboles paradigma del longevo amor mutuo de los matrimonios humanos.  
Reishi o mannen take (hongo de los diez mil años) es el nombre japonés de la seta que los chinos llaman lingzhi (familia de las ganoderma), la seta de la inmortalidad, un hongo utilizado en la medicina tradicional china desde antiguo (se documenta ya en la dinastía Han oriental) al que se atribuyen virtudes casi milagrosas. Crecen en la base y tocones de los árboles caducos, aunque hoy día las que se venden son cultivadas. Su iconografía es recurrente en el arte oriental como símbolo de longevidad  
Las olas son símbolo de resistencia y habilidad táctica.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q7209	1163	1175
"Dibujo de un figurín femenino pintado a tinta china de la firma de Alta Costura Pedro Rodríguez.  
Este vestido fue diseñado en exclusiva por Pedro Rodriguez para los almacenes `Franklin Simon´ de Nueva York. Formaba parte de una colección llamada `Spanish Renaisance Collection´ que estos almacenes solicitaron al modisto. Era una colección de trajes de noche inspirados en retratos del Museo del Prado, en este caso se inspira en la obra de Andrea Procaccini, El cardenal Borja. Estos almacenes neoyorkinos se fundaron en 1902  y más que unos almacenes convencionales, eran un conjunto de tiendas agrupadas especializadas cada una en un tipo de mercancia diferente. La tienda principal especializada en moda femenina estaba en la 5ª Avenida. En el periódico New York Times del 25 de octubre de 1953, aparece un anuncio a toda página de estos modelos con sus figurines y sus precios. El vestido tenía un precio de 145 dólares y la capa 195 dólares.   
Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos.  
El dibujante  de esta colección fue Ramón Gullón que comienza su carrera en la prensa francesa donde dibuja los modelos de modistos como Lanvin, Schiapparelli o Dior para revistas femeninas. Madame Rochas lo contrata como dibujante de su casa y Gullón hace las colecciones de 1948 a 1950. En esta época conoce a Pedro Rodríguez en Venecia que le contrata para su casa de Madrid. Desde 1951 a 1953 trabaja para  Pedro Rodríguez en doce colecciones entre ellas,  los 150 diseños del `Baile del siglo´ organizado por el Marqués de Cuevas en Biarriz con modelos inspirados en el siglo XVIII. Después se traslada a Nueva York donde ya presenta sus propias colecciones. A finales de los años 50 se instala en Madrid como modisto."	es	http://www.wikidata.org/entity/Q1492	1005	1014
"Dos diseños dispuestos horizontales con motivos florales; en el superior gloria de la mañana en colores azulados, morados, blanco y rojo sobre fondo ocre; en el inferior, grandes hojas cordadas azules rodean pequeñas flores rojas y blancas, sobre la superficie del agua. Sobre cada diseño una inscripción.  
Las campánulas o Gloria de la Mañana, una especie que incluye diversas plantas trepadoras con flores acampanadas, llegaron al japón desde China en el siglo IX, y se hicieron muy populares, sobre todo en época Edo, convirtiéndose en símbolo del verano. Se han desarrollado desde entonces en el Japón centenares de variedades.  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Hasegawa se hizo famoso por sus diseños florales, especialmente de crisantemos, las flores asociadas a la casa imperial japonesa. Haciendo honor a su fama, en nuestro libro Keika Zuan, Diseños de Kyoto, el autor, en lugar de utilizar el nombre habitual de la ciudad, emplea la fórmula Keika capital de las flores. El primer ideograma sigue siendo el mismo, pero se lee de forma distinta, y en lugar del habitual to, capital, encontramos ka, flor. Esto da pie a un juego de palabras, ya que este apelativo de Kyoto se lee igual que el propio nombre de pila del autor aunque el primer ideograma es diferente."	es	http://www.wikidata.org/entity/Q9053464	1580	1585
"Contiene: Karesusuki = Caña de jardín japonesa muerta; Otooori = invitado por la nobleza; Kooshi kuzushi = Diseño cuadriculado deformado; Kanton kuzushi = Diseño de Cantón.  
Figura superior izquierda: sobre fondo mostaza, líneas verticales en azul y marrón.  
Figura superior derecha: sobre fondo negro, líneas verticales en azul y rojo, discontinuas y rematadas en motivos vegetales.  
Figura central izquierda: sobre fondo marrón oscuro, cuadrícula en blanco y coral  
Figura inferior: cuadrícula en verde, morado, naranja, negro y dos tonos de verde.  
  
Los motivos Kanton (Cantón) toman el nombre de esta famosa ciudad china (hoy transcrita habitualmente como Guangzhou) para dar idea de exotismo y calidad de tejido.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q1334300	1865	1871
"Contiene: Nichiro = Rusia y Japón; Chiyo shima = Líneas de (Kaga no) Chiyo (poetisa, 1703-1775); Fujiki = Árbol de la miel (Styphnolobium japonicum).  
Figura superior izquierda: sobre fondo rojo, banda vertical compuesta por la estilización alternada de libélulas y golondrinas en verde y blanco.  
Figura superior derecha: sobre fondo marrón chocolate, líneas verticales verdes de las que brotan hojas y flores blancas acampanadas de Gloria de la Mañana con toques de rojo y negro.  
Figura inferior: líneas verticales, algunas punteadas, en varios tonos de verde, azul claro y rojo.  
  
La figura superior izquierda hace alusión a las guerra ruso-japonesa de 1904-1905, en curso cuando se publicó el libro. Tal vez la libélula simboliza a los rusos (habitualmente identificados en la época con un oso, El Oso Ruso), y las pequeñas golondrinas al Japón; por otro lado, la libélula es en el Japón símbolo de valor militar.  
  
El título de la figura  superior izquierda hace referencia a Kaga no Chiyo, una poetisa del siglo XVIII (1703-1775) nacida cerca de Kanazawa (su nombre alude a la antigua provincia de Kaga, hoy prefectura de Ishikawa). Se cuenta que una mañana fue a sacar agua del pozo y se encontró conque una Gloria de la Mañana había crecido enredada alrededor de la cuerda. Para no dañarla, fue a sacar agua del pozo de los vecinos. Luego escribió un famoso haiku al respecto. Las campánulas o Gloria de la Mañana, una especie que incluye diversas plantas trepadoras con flores acampanadas, llegaron al japón desde China en el siglo IX, y se hicieron muy populares, sobre todo en época Edo, convirtiéndose en símbolo del verano. Se han desarrollado desde entonces en el Japón centenares de variedades.  
  
El árbol de la miel, árbol de las pagodas o falsa acacia del Japón es un árbol leguminoso caducifolio que se usa como árbol ornamental en todo el mundo por sus flores blancas, que produce a fines del verano.   
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q193220	3005	3012
